ENSGID	CHR	START	END	TSS	STRAND	NAME
ENSG00000141294	17	45909000	45915085	45909000	+	LRRC46
ENSG00000141295	17	45915058	45918655	45918655	-	SCRN2
ENSG00000189120	17	45922274	45933240	45933240	-	SP6
ENSG00000167182	17	45973516	46006323	45973516	+	SP2
ENSG00000108439	17	46018872	46026674	46018872	+	PNPO
ENSG00000167183	17	46029333	46035249	46035249	-	PRR15L
ENSG00000108465	17	46045176	46059147	46045176	+	CDK5RAP3
ENSG00000005243	17	46103533	46115392	46115392	-	COPZ2
ENSG00000082641	17	46125691	46138907	46125691	+	NFE2L1
ENSG00000108468	17	46147414	46178840	46178840	-	CBX1
ENSG00000002919	17	46180719	46200963	46180719	+	SNX11
ENSG00000141293	17	46210804	46507637	46507637	-	SKAP1
ENSG00000120094	17	46605888	46608373	46608373	-	HOXB1
ENSG00000173917	17	46618256	46622471	46622471	-	HOXB2
ENSG00000120093	17	46626232	46682274	46682274	-	HOXB3
ENSG00000182742	17	46652869	46655712	46655712	-	HOXB4
ENSG00000120075	17	46668619	46671141	46671141	-	HOXB5
ENSG00000108511	17	46673113	46682354	46682354	-	HOXB6
ENSG00000260027	17	46684594	46710934	46710934	-	HOXB7
ENSG00000120068	17	46688739	46692654	46692654	-	HOXB8
ENSG00000170689	17	46698518	46703720	46703720	-	HOXB9
ENSG00000159182	17	46799081	46799880	46799880	-	PRAC1
ENSG00000159184	17	46802125	46806112	46806112	-	HOXB13
ENSG00000170703	17	46839596	46894591	46894591	-	TTLL6
ENSG00000136436	17	46908380	46943884	46908380	+	CALCOCO2
ENSG00000159199	17	46970127	46973233	46970127	+	ATP5MC1
ENSG00000159202	17	46985769	47006418	46985769	+	UBE2Z
ENSG00000159210	17	47006678	47022204	47022204	-	SNF8
ENSG00000159224	17	47035916	47045958	47045958	-	GIP
ENSG00000159217	17	47074747	47133507	47074747	+	IGF2BP1
ENSG00000167080	17	47209822	47254202	47209822	+	B4GALNT2
ENSG00000167083	17	47280153	47287936	47287936	-	GNGT2
ENSG00000108798	17	47287773	47300587	47287773	+	ABI3
ENSG00000173868	17	47300728	47308149	47308149	-	PHOSPHO1
ENSG00000198740	17	47366568	47439835	47439835	-	ZNF652
ENSG00000167085	17	47481411	47492267	47492267	-	PHB1
ENSG00000064300	17	47572655	47592370	47572655	+	NGFR
ENSG00000182575	17	47653233	47661189	47653233	+	NXPH3
ENSG00000121067	17	47676246	47755525	47755525	-	SPOP
ENSG00000121073	17	47778296	47786376	47786376	-	SLC35B1
ENSG00000121104	17	47787694	47866542	47866542	-	FAM117A
ENSG00000136504	17	47865986	47912388	47865986	+	KAT7
ENSG00000176358	17	47915662	47925431	47925431	-	TAC4
ENSG00000108813	17	48045952	48052323	48045952	+	DLX4
ENSG00000064195	17	48067369	48072588	48072588	-	DLX3
ENSG00000005884	17	48133332	48167845	48133332	+	ITGA3
ENSG00000005882	17	48172101	48189516	48172101	+	PDK2
ENSG00000167100	17	48187404	48207524	48207524	-	SAMD14
ENSG00000108819	17	48211101	48228038	48228038	-	PPP1R9B
ENSG00000108823	17	48241575	48253289	48241575	+	SGCA
ENSG00000108821	17	48261462	48278993	48278993	-	COL1A1
ENSG00000167105	17	48348767	48358846	48348767	+	TMEM92
ENSG00000015532	17	48423487	48440499	48423487	+	XYLT2
ENSG00000108826	17	48445218	48450568	48450568	-	MRPL27
ENSG00000154920	17	48450581	48458844	48450581	+	EME1
ENSG00000108829	17	48452420	48474884	48474884	-	LRRC59
ENSG00000167107	17	48503519	48552206	48503519	+	ACSF2
ENSG00000136457	17	48541857	48546267	48546267	-	CHAD
ENSG00000136444	17	48556221	48563335	48556221	+	RSAD1
ENSG00000136449	17	48585786	48608862	48585786	+	MYCBPAP
ENSG00000049283	17	48610043	48621111	48610043	+	EPN3
ENSG00000006282	17	48620419	48633213	48620419	+	SPATA20
ENSG00000006283	17	48638076	48704835	48638076	+	CACNA1G
ENSG00000108846	17	48712138	48769614	48712138	+	ABCC3
ENSG00000154945	17	48770559	48785275	48785275	-	ANKRD40
ENSG00000108848	17	48796926	48833580	48796926	+	LUC7L3
ENSG00000173714	17	48912011	48919714	48912011	+	WFIKKN2
ENSG00000141232	17	48939584	48945339	48945339	-	TOB1
ENSG00000008294	17	49039535	49198229	49198229	-	SPAG9
ENSG00000239672	17	49230920	49239789	49230920	+	NME1
ENSG00000011052	17	49230951	49249105	49230951	+	NME1-NME2
ENSG00000011258	17	49254786	49337524	49337524	-	MBTD1
ENSG00000011260	17	49337907	49375297	49337907	+	UTP18
ENSG00000154975	17	49707674	50237377	50237377	-	CA10
ENSG00000227011	17	51062873	51065012	51062873	+	LINC02876
ENSG00000141200	17	51900288	51902554	51900288	+	KIF2B
ENSG00000141198	17	52976748	53039317	52976748	+	TOM1L1
ENSG00000166260	17	53029263	53046064	53046064	-	COX11
ENSG00000166263	17	53046088	53250993	53046088	+	STXBP4
ENSG00000108924	17	53342321	53402548	53342321	+	HLF
ENSG00000108960	17	53469983	53499285	53499285	-	MMD
ENSG00000166292	17	53796988	53809482	53809482	-	TMEM100
ENSG00000141179	17	53828412	53920191	53828412	+	PCTP
ENSG00000153930	17	53959662	54594377	53959662	+	ANKFN1
ENSG00000183691	17	54671060	54672972	54671060	+	NOG
ENSG00000214226	17	54869274	54916134	54916134	-	C17orf67
ENSG00000153933	17	54911468	54946928	54911468	+	DGKE
ENSG00000121060	17	54913748	54991441	54991441	-	TRIM25
ENSG00000121058	17	55015560	55038411	55038411	-	COIL
ENSG00000121064	17	55055490	55084129	55055490	+	SCPEP1
ENSG00000121057	17	55162453	55198707	55162453	+	AKAP1
ENSG00000153944	17	55333212	55762050	55333212	+	MSI2
ENSG00000166329	17	55821856	55822660	55822660	-	CCDC182
ENSG00000181610	17	55912142	55927417	55927417	-	MRPS23
ENSG00000180891	17	55938604	56032773	56032773	-	CUEDC1
ENSG00000136451	17	56048908	56065620	56065620	-	VEZF1
ENSG00000136450	17	56078280	56084707	56084707	-	SRSF1
ENSG00000264364	17	56160780	56172903	56160780	+	DYNLL2
ENSG00000141194	17	56225745	56236946	56225745	+	OR4D1
ENSG00000255713	17	56244343	56248772	56244343	+	OR4D2
ENSG00000121053	17	56270087	56282535	56270087	+	EPX
ENSG00000011143	17	56282802	56296966	56296966	-	MKS1
ENSG00000167419	17	56295909	56345879	56295909	+	LPO
ENSG00000005381	17	56347216	56358296	56358296	-	MPO
ENSG00000005379	17	56378589	56406156	56406156	-	TSPOAP1
ENSG00000213246	17	56422536	56430454	56430454	-	SUPT4H1
ENSG00000108375	17	56431037	56494956	56494956	-	RNF43
ENSG00000176160	17	56497528	56565769	56565769	-	HSF5
ENSG00000108389	17	56566890	56595266	56595266	-	MTMR4
ENSG00000108387	17	56597611	56621729	56621729	-	SEPTIN4
ENSG00000121101	17	56634039	56769416	56769416	-	TEX14
ENSG00000108384	17	56769934	56812972	56769934	+	RAD51C
ENSG00000175175	17	56833215	57062540	56833215	+	PPM1E
ENSG00000108395	17	57059999	57184282	57184282	-	TRIM37
ENSG00000182628	17	57187218	57232621	57232621	-	SKA2
ENSG00000068489	17	57233093	57284070	57233093	+	PRR11
ENSG00000167447	17	57286761	57292600	57286761	+	SMG8
ENSG00000153982	17	57297828	57353331	57297828	+	GDPD1
ENSG00000175155	17	57409016	57479090	57409016	+	YPEL2
ENSG00000108406	17	57642919	57685706	57642919	+	DHX40
ENSG00000141367	17	57697045	57774317	57697045	+	CLTC
ENSG00000141378	17	57751997	57784987	57784987	-	PTRH2
ENSG00000062716	17	57784553	57919616	57784553	+	VMP1
ENSG00000108423	17	57936840	57970306	57970306	-	TUBD1
ENSG00000108443	17	57970407	58027935	57970407	+	RPS6KB1
ENSG00000189050	17	58029601	58042122	58042122	-	RNFT1
ENSG00000068097	17	58118369	58156283	58156283	-	HEATR6
ENSG00000167434	17	58227303	58248260	58227303	+	CA4
ENSG00000170832	17	58254688	58499831	58499831	-	USP32
ENSG00000141371	17	58469790	58508787	58469790	+	CHCT1
ENSG00000062725	17	58520519	58603603	58603603	-	APPBP2
ENSG00000170836	17	58677554	58743641	58677554	+	PPM1D
ENSG00000141376	17	58754814	59470199	58754814	+	BCAS3
ENSG00000121068	17	59477204	59486827	59477204	+	TBX2
ENSG00000187013	17	59489112	59490641	59489112	+	LINC02875
ENSG00000121075	17	59529765	59562471	59529765	+	TBX4
ENSG00000253506	17	59667782	59668580	59668580	-	NACA2
ENSG00000136492	17	59756500	59940920	59940920	-	BRIP1
ENSG00000108506	17	59942728	60005377	60005377	-	INTS2
ENSG00000108510	17	60019966	60142639	60142639	-	MED13
ENSG00000172421	17	60421302	60493841	60421302	+	EFCAB3
ENSG00000087995	17	60501236	60530746	60501236	+	METTL2A
ENSG00000146872	17	60536019	60692842	60536019	+	TLK2
ENSG00000011028	17	60705031	60770958	60705031	+	MRC2
ENSG00000173838	17	60778675	60885705	60885705	-	MARCHF10
ENSG00000170921	17	61043596	61505064	61043596	+	TANC2
ENSG00000008283	17	61509665	61523715	61523715	-	CYB561
ENSG00000159640	17	61554422	61575741	61554422	+	ACE
ENSG00000264813	17	61562184	61599209	61562184	+	ENSG00000264813
ENSG00000173826	17	61600695	61626338	61600695	+	KCNH6
ENSG00000136485	17	61627583	61671648	61627583	+	DCAF7
ENSG00000136463	17	61678241	61685725	61678241	+	TACO1
ENSG00000198909	17	61699775	61773665	61699775	+	MAP3K3
ENSG00000136490	17	61773248	61778532	61778532	-	LIMD2
ENSG00000266173	17	61759696	61819346	61819346	-	STRADA
ENSG00000108588	17	61822615	61853711	61853711	-	CCDC47
ENSG00000198231	17	61850963	61896677	61850963	+	DDX42
ENSG00000108592	17	61896793	61907372	61907372	-	FTSJ3
ENSG00000087191	17	61904512	61909386	61904512	+	PSMC5
ENSG00000108604	17	61909441	61920425	61920425	-	SMARCD2
ENSG00000213218	17	61949372	61951126	61951126	-	CSH2
ENSG00000136487	17	61957575	61959304	61959304	-	GH2
ENSG00000136488	17	61972269	61974021	61974021	-	CSH1
ENSG00000204414	17	61986957	61988701	61988701	-	CSHL1
ENSG00000259384	17	61994560	61996199	61996199	-	GH1
ENSG00000007312	17	62006098	62009696	62009696	-	CD79B
ENSG00000007314	17	62015914	62050278	62050278	-	SCN4A
ENSG00000224383	17	62075711	62081665	62075711	+	PRR29
ENSG00000108622	17	62079954	62097994	62097994	-	ICAM2
ENSG00000178607	17	62116440	62208179	62208179	-	ERN1
ENSG00000136478	17	62224587	62340620	62340620	-	TEX2
ENSG00000271605	17	62461569	62464760	62461569	+	MILR1
ENSG00000256525	17	62473902	62493172	62493172	-	POLG2
ENSG00000108654	17	62494372	62504317	62504317	-	DDX5
ENSG00000258890	17	62502983	62538579	62502983	+	CEP95
ENSG00000108854	17	62538400	62658425	62658425	-	SMURF2
ENSG00000176809	17	62850248	62915598	62915598	-	LRRC37A3
ENSG00000120063	17	63005407	63052858	63052858	-	GNA13
ENSG00000108370	17	63096930	63223821	63096930	+	RGS9
ENSG00000168646	17	63524681	63557766	63557766	-	AXIN2
ENSG00000154240	17	63631655	64188251	64188251	-	CEP112
ENSG00000091583	17	64208151	64252643	64252643	-	APOH
ENSG00000154229	17	64298731	64806861	64298731	+	PRKCA
ENSG00000075429	17	64831235	64890868	64831235	+	CACNG5
ENSG00000075461	17	64960823	65029514	64960823	+	CACNG4
ENSG00000108878	17	65040670	65052913	65040670	+	CACNG1
ENSG00000198265	17	65066560	65242105	65242105	-	HELZ
ENSG00000197170	17	65334032	65362721	65362721	-	PSMD12
ENSG00000154217	17	65373397	65693372	65373397	+	PITPNC1
ENSG00000130935	17	65714047	65740647	65714047	+	NOL11
ENSG00000171634	17	65821619	65980494	65821619	+	BPTF
ENSG00000186665	17	65987215	65992585	65992585	-	C17orf58
ENSG00000182481	17	66031752	66043480	66031752	+	KPNA2
ENSG00000196704	17	66201622	66253853	66201622	+	AMZ2
ENSG00000141337	17	66255323	66418872	66255323	+	ARSG
ENSG00000108932	17	66263167	66287408	66287408	-	SLC16A6
ENSG00000070540	17	66417089	66453654	66453654	-	WIPI1
ENSG00000108946	17	66507921	66547460	66507921	+	PRKAR1A
ENSG00000108950	17	66531254	66597508	66597508	-	FAM20A
ENSG00000141338	17	66863430	66951533	66951533	-	ABCA8
ENSG00000154258	17	66970629	67057090	67057090	-	ABCA9
ENSG00000154262	17	67074843	67138036	67138036	-	ABCA6
ENSG00000154263	17	67143355	67240987	67240987	-	ABCA10
ENSG00000154265	17	67240452	67323385	67323385	-	ABCA5
ENSG00000108984	17	67410838	67550006	67410838	+	MAP2K6
ENSG00000153822	17	68049570	68131749	68049570	+	KCNJ16
ENSG00000123700	17	68164814	68176185	68164814	+	KCNJ2
ENSG00000125398	17	70117161	70122557	70117161	+	SOX9
ENSG00000133195	17	70642088	71088851	71088851	-	SLC39A11
ENSG00000180616	17	71161149	71172772	71161149	+	SSTR2
ENSG00000166685	17	71189194	71204646	71189194	+	COG1
ENSG00000133193	17	71203492	71232892	71232892	-	FAM104A
ENSG00000141219	17	71228372	71245098	71228372	+	C17orf80
ENSG00000187959	17	71244588	71258491	71258491	-	CPSF4L
ENSG00000179604	17	71279763	71308144	71308144	-	CDC42EP4
ENSG00000069188	17	71330523	71640584	71640584	-	SDK2
ENSG00000172809	17	72199721	72206794	72199721	+	RPL38
ENSG00000141540	17	72209710	72258159	72209710	+	TTYH2
ENSG00000171595	17	72270373	72311023	72270373	+	DNAI2
ENSG00000196169	17	72322349	72351959	72322349	+	KIF19
ENSG00000204347	17	72352555	72358007	72358007	-	BTBD17
ENSG00000257008	17	72363597	72368739	72363597	+	GPR142
ENSG00000170412	17	72420990	72447792	72420990	+	GPRC5C
ENSG00000167851	17	72462538	72480933	72462538	+	CD300A
ENSG00000178789	17	72517313	72527614	72527614	-	CD300LB
ENSG00000167850	17	72537212	72542254	72542254	-	CD300C
ENSG00000204345	17	72575504	72588422	72588422	-	CD300LD
ENSG00000182352	17	72580818	72590348	72580818	+	CD300LD-AS1
ENSG00000186407	17	72606024	72619877	72619877	-	CD300E
ENSG00000172794	17	72666717	72743474	72666717	+	RAB37
ENSG00000186074	17	72690450	72709117	72709117	-	CD300LF
ENSG00000109062	17	72744767	72765492	72744767	+	NHERF1
ENSG00000109065	17	72766668	72772506	72772506	-	NAT9
ENSG00000109066	17	72772638	72835892	72772638	+	TMEM104
ENSG00000161509	17	72838162	72857627	72857627	-	GRIN2C
ENSG00000161513	17	72858619	72869156	72869156	-	FDXR
ENSG00000172782	17	72873431	72889879	72889879	-	FADS6
ENSG00000182040	17	72912175	72919351	72919351	-	USH1G
ENSG00000183034	17	72919045	72930007	72919045	+	OTOP2
ENSG00000182938	17	72931993	72946087	72931993	+	OTOP3
ENSG00000167861	17	72946837	72969261	72969261	-	HID1
ENSG00000109089	17	72983727	73001895	72983727	+	CDR2L
ENSG00000167862	17	73008765	73017356	73008765	+	MRPL58
ENSG00000180901	17	73028670	73061984	73028670	+	KCTD2
ENSG00000167863	17	73034958	73043080	73043080	-	ATP5PD
ENSG00000170190	17	73083822	73102257	73083822	+	SLC16A5
ENSG00000125449	17	73106047	73126367	73106047	+	ARMC7
ENSG00000125458	17	73126320	73127852	73127852	-	NT5C
ENSG00000189159	17	73131343	73164376	73164376	-	JPT1
ENSG00000188612	17	73161681	73179054	73179054	-	SUMO2
ENSG00000125450	17	73201754	73231853	73201754	+	NUP85
ENSG00000125447	17	73232694	73258444	73258444	-	GGA3
ENSG00000125445	17	73257755	73262457	73257755	+	MRPS7
ENSG00000125457	17	73262309	73267312	73267312	-	MIF4GD
ENSG00000125454	17	73269062	73285591	73285591	-	SLC25A19
ENSG00000177885	17	73314157	73401790	73401790	-	GRB2
ENSG00000177728	17	73437240	73496533	73437240	+	TMEM94
ENSG00000177303	17	73496342	73511618	73511618	-	CASKIN2
ENSG00000182173	17	73512025	73520816	73512025	+	TSEN54
ENSG00000073350	17	73521161	73571290	73521161	+	LLGL2
ENSG00000266714	17	73583881	73622929	73583881	+	MYO15B
ENSG00000108469	17	73622925	73663269	73663269	-	RECQL5
ENSG00000204323	17	73629514	73637484	73629514	+	SMIM5
ENSG00000259120	17	73642323	73644055	73642323	+	SMIM6
ENSG00000161526	17	73663331	73704142	73663331	+	SAP30BP
ENSG00000132470	17	73717408	73753899	73717408	+	ITGB4
ENSG00000108479	17	73747675	73761317	73761317	-	GALK1
ENSG00000132475	17	73772515	73781974	73781974	-	H3-3B
ENSG00000132478	17	73780887	73821880	73780887	+	UNK
ENSG00000092929	17	73823306	73840866	73840866	-	UNC13D
ENSG00000132471	17	73841780	73852588	73852588	-	WBP2
ENSG00000132481	17	73870245	73874662	73874662	-	TRIM47
ENSG00000141569	17	73876416	73893032	73893032	-	TRIM65
ENSG00000204316	17	73894725	73901174	73901174	-	MRPL38
ENSG00000188878	17	73905655	73937221	73937221	-	FBF1
ENSG00000161533	17	73937588	73975258	73975258	-	ACOX1
ENSG00000257949	17	73975321	73996667	73975321	+	TEN1
ENSG00000250506	17	73996936	74002080	73996936	+	CDK3
ENSG00000167880	17	74000583	74023387	74023387	-	EVPL
ENSG00000167881	17	74034856	74068598	74068598	-	SRP68
ENSG00000186919	17	74068042	74079747	74068042	+	ZACN
ENSG00000182687	17	74070862	74073618	74070862	+	GALR2
ENSG00000182473	17	74077097	74117657	74117657	-	EXOC7
ENSG00000129654	17	74132414	74137326	74137326	-	FOXJ1
ENSG00000141576	17	74138546	74236574	74236574	-	RNF157
ENSG00000185262	17	74261429	74267379	74261429	+	UBALD2
ENSG00000129646	17	74270130	74304357	74304357	-	QRICH2
ENSG00000161542	17	74305559	74380602	74380602	-	PRPSAP1
ENSG00000176170	17	74372665	74383941	74372665	+	SPHK1
ENSG00000175931	17	74385537	74449234	74449234	-	UBE2O
ENSG00000129673	17	74449433	74466199	74449433	+	AANAT
ENSG00000129667	17	74466973	74497872	74497872	-	RHBDF2
ENSG00000161544	17	74523438	74547257	74547257	-	CYGB
ENSG00000214140	17	74523668	74549660	74523668	+	PRCD
ENSG00000070731	17	74561459	74583038	74583038	-	ST6GALNAC2
ENSG00000070526	17	74620843	74639868	74639868	-	ST6GALNAC1
ENSG00000182534	17	74668633	74707086	74707086	-	MXRA7
ENSG00000070495	17	74708914	74722881	74722881	-	JMJD6
ENSG00000181038	17	74722912	74730018	74722912	+	METTL23
ENSG00000161547	17	74730197	74733415	74733415	-	SRSF2
ENSG00000092931	17	74731947	74777531	74731947	+	MFSD11
ENSG00000167889	17	74864486	74946475	74864486	+	MGAT5B
ENSG00000129657	17	75084831	75213183	75084831	+	SEC14L1
ENSG00000184640	17	75276651	75496678	75276651	+	SEPTIN9
ENSG00000204283	17	75873412	75880201	75880201	-	LINC01973
ENSG00000078687	17	75954785	76104903	75954785	+	TNRC6C
ENSG00000141524	17	76103478	76128488	76128488	-	TMC6
ENSG00000167895	17	76126851	76139049	76126851	+	TMC8
ENSG00000187997	17	76142466	76162378	76142466	+	C17orf99
ENSG00000108639	17	76164662	76169608	76164662	+	SYNGR2
ENSG00000167900	17	76170172	76183314	76183314	-	TK1
ENSG00000183077	17	76183439	76203783	76183439	+	AFMID
ENSG00000089685	17	76210267	76221717	76210267	+	BIRC5
ENSG00000204278	17	76227391	76237068	76227391	+	TMEM235
ENSG00000184557	17	76352859	76356158	76356158	-	SOCS3
ENSG00000087157	17	76374730	76421195	76374730	+	PGS1
ENSG00000187775	17	76419778	76573478	76573478	-	DNAH17
ENSG00000108669	17	76670130	76778379	76778379	-	CYTH1
ENSG00000055483	17	76783463	76837523	76837523	-	USP36
ENSG00000035862	17	76849059	76921469	76921469	-	TIMP2
ENSG00000178404	17	76886661	76899299	76899299	-	CEP295NL
ENSG00000108679	17	76967320	76976029	76976029	-	LGALS3BP
ENSG00000171302	17	76987798	77005949	77005949	-	CANT1
ENSG00000173918	17	77018896	77045870	77018896	+	C1QTNF1
ENSG00000167280	17	77070906	77084681	77070906	+	ENGASE
ENSG00000167281	17	77085427	77512230	77512230	-	RBFOX3
ENSG00000182156	17	77704705	77716018	77704705	+	ENPP7
ENSG00000173894	17	77751947	77761782	77751947	+	CBX2
ENSG00000141570	17	77765931	77775482	77775482	-	CBX8
ENSG00000141582	17	77806955	77813239	77813239	-	CBX4
ENSG00000167291	17	77906142	78009671	78009671	-	TBC1D16
ENSG00000141519	17	78010431	78074412	78010431	+	CCDC40
ENSG00000171298	17	78075332	78093680	78075332	+	GAA
ENSG00000141543	17	78108168	78120950	78120950	-	EIF4A3
ENSG00000141527	17	78143791	78189872	78143791	+	CARD14
ENSG00000181523	17	78180515	78194722	78194722	-	SGSH
ENSG00000181045	17	78193498	78227299	78193498	+	SLC26A11
ENSG00000173821	17	78234651	78372594	78234651	+	RNF213
ENSG00000173818	17	78388965	78411886	78388965	+	ENDOV
ENSG00000171246	17	78440634	78451643	78451643	-	NPTX1
ENSG00000141564	17	78518619	78940171	78518619	+	RPTOR
ENSG00000176108	17	78965398	78983317	78965398	+	CHMP6
ENSG00000175866	17	79008922	79091234	79008922	+	BAIAP2
ENSG00000181409	17	79084287	79140021	79140021	-	AATK
ENSG00000141577	17	79163393	79196799	79196799	-	CEP131
ENSG00000167302	17	79202077	79212891	79212891	-	TEPSIN
ENSG00000224877	17	79213105	79215110	79213105	+	NDUFAF8
ENSG00000157637	17	79218611	79269347	79269347	-	SLC38A10
ENSG00000185332	17	79285070	79304474	79304474	-	TMEM105
ENSG00000184009	17	79476439	79490873	79490873	-	ACTG1
ENSG00000186765	17	79495403	79504156	79495403	+	FSCN2
ENSG00000185504	17	79506911	79520987	79520987	-	FAAP100
ENSG00000182446	17	79523913	79615495	79615495	-	NPLOC4
ENSG00000185527	17	79617489	79630142	79630142	-	PDE6G
ENSG00000204237	17	79632066	79633665	79633665	-	OXLD1
ENSG00000185298	17	79633767	79640934	79633767	+	CCDC137
ENSG00000214087	17	79648217	79650827	79650827	-	ARL16
ENSG00000185359	17	79650356	79670168	79650356	+	HGS
ENSG00000262814	17	79670397	79674547	79670397	+	MRPL12
ENSG00000262660	17	79670401	79687569	79670401	+	ENSG00000262660
ENSG00000183048	17	79679266	79688046	79679266	+	SLC25A10
ENSG00000215644	17	79762008	79771884	79762008	+	GCGR
ENSG00000225663	17	79780237	79791178	79791178	-	MCRIP1
ENSG00000182676	17	79791368	79792926	79792926	-	PPP1R27
ENSG00000185624	17	79801035	79818732	79818732	-	P4HB
ENSG00000141522	17	79825597	79829254	79829254	-	ARHGDIA
ENSG00000183684	17	79845711	79849462	79849462	-	ALYREF
ENSG00000141552	17	79848666	79858867	79848666	+	ANAPC11
ENSG00000183979	17	79858621	79860781	79858621	+	NPB
ENSG00000185813	17	79858834	79869308	79869308	-	PCYT2
ENSG00000187531	17	79869815	79879199	79879199	-	SIRT7
ENSG00000197063	17	79876146	79885611	79885611	-	MAFG
ENSG00000183010	17	79890260	79900288	79900288	-	PYCR1
ENSG00000185105	17	79897521	79905109	79905109	-	MYADML2
ENSG00000185269	17	79910383	79919716	79919716	-	NOTUM
ENSG00000169696	17	79934683	79975282	79934683	+	ASPSCR1
ENSG00000169689	17	79976578	79981983	79981983	-	CENPX
