hgnc_id	GeneSymbol	gene	TSSD	length	CDS_length	pLI	LOEUF	ABC_count	ABC_length_per_type	Roadmap_count	Roadmap_length_per_type	promoter_count	connect_decile	connect_quantile	connectedness	PPI_degree_decile	PPI_degree_quantile	PPI_degree_cat	TF	HI	hs
HGNC:1937	ENSG00000110721	CHKA	12	68.585	1.374	0.22747	0.479	118	1.18880508474576	107	6.43364485981308	4	6	3	1	7	4	1	0	0	0.0477208169602257
HGNC:24283	ENSG00000110066	KMT5B	9	58.965	2.658	1	0.078	101	1.00452475247525	108	1.48333333333333	5	1	1	1	3	2	1	0	1	0.365303514097901
HGNC:1174	ENSG00000171067	C11orf24	10	10.663	1.35	0.0023262	1.756	99	1.11338383838384	38	0.952631578947368	2	7	4	1	2	1	1	0	0	0.00187887379812434
HGNC:6697	ENSG00000162337	LRP5	10	136.684	4.848	0.50992	0.341	82	2.03563414634146	110	8.84181818181818	4	4	2	1	8	4	1	0	0	0.0441368302030322
HGNC:1173	ENSG00000110075	PPP6R3	13	154.603	2.64	0.99487	0.284	88	1.07643181818182	111	4.1963963963964	1	4	2	1	7	4	1	0	1	0.0950161895830782
HGNC:4114	ENSG00000069482	GAL	12	7.396	0.372	4.3885e-06	1.75	29	1.11320689655172	96	2.31666666666667	8	7	4	1	10	5	1	0	0	0.0297501589204245
HGNC:7446	ENSG00000132749	TESMIN	11	44.08	1.527	2.2276e-05	0.848	86	1.30736046511628	94	1.88510638297872	4	0	0	0	0	0	0	0	0	0.014697994482051
HGNC:2328	ENSG00000110090	CPT1A	9	89.79	2.322	5.114e-09	0.661	113	1.70561061946903	110	5.78909090909091	7	0	0	0	5	3	1	0	0	0.0355594651399318
HGNC:14479	ENSG00000197345	MRPL21	9	12.559	0.618	2.4125e-14	1.873	120	1.734275	0	0	2	0	0	0	10	5	1	0	0	0.000124301228241438
HGNC:5542	ENSG00000132740	IGHMBP2	9	36.739	2.982	3.0212e-16	0.953	120	1.734275	19	0.389473684210526	1	1	1	1	5	3	1	0	0	0.000480541079878161
HGNC:29626	ENSG00000172938	MRGPRD	8	0.965	0.966	NA	NA	4	0.937	62	1.07741935483871	0	0	0	0	0	0	0	0	NA	NA
HGNC:24828	ENSG00000172935	MRGPRF	8	8.987	1.032	0.024083	0.969	61	1.82665573770492	105	4.37333333333333	3	10	5	1	0	0	0	0	0	0.0120469525565068
HGNC:20820	ENSG00000162341	TPCN2	8	87.384	2.259	3.1241e-10	0.691	120	1.70249166666667	108	5.27592592592593	5	3	2	1	2	1	1	0	0	0.00766487752902314
HGNC:54074	ENSG00000284713	SMIM38	8	6.962	0.156	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:1582	ENSG00000110092	CCND1	5	13.318	0.888	0.89057	0.41	115	3.31281739130435	104	1.89807692307692	11	9	5	1	9	5	1	0	0	0.166856788329756
HGNC:17589	ENSG00000149716	LTO1	5	22.34	0.666	0.0018149	1.382	119	1.92863025210084	3	0.2	3	1	1	1	2	1	1	0	0	0.0351948638912704
HGNC:3675	ENSG00000162344	FGF19	5	5.784	0.651	0.57022	1.119	20	3.12245	103	1.86407766990291	3	0	0	0	8	4	1	0	0	0.076057840432399
HGNC:3682	ENSG00000075388	FGF4	6	4.319	0.621	0.1406	1.088	1	0.744	23	0.521739130434783	1	2	1	1	9	5	1	0	0	0.0387777092466559
HGNC:3681	ENSG00000186895	FGF3	7	9.448	0.72	9.3139e-05	1.782	1	0.744	80	1.5825	7	0	0	0	9	5	1	0	0	0.000177915366665616
HGNC:21625	ENSG00000131620	ANO1	8	203.623	3.15	0.87426	0.33	17	2.69882352941176	79	4.71392405063291	13	9	5	1	2	1	1	0	0	0.0414061918462669
HGNC:3573	ENSG00000168040	FADD	5	4.094	0.627	0.52595	1.277	109	1.31666972477064	104	0.880769230769231	3	8	4	1	9	5	1	0	0	0.0638040196333436
HGNC:9245	ENSG00000131626	PPFIA1	4	114.622	3.674	1	0.067	107	1.54942056074766	78	0.535897435897436	4	3	2	1	8	4	1	0	1	0.511963441734983
HGNC:3338	ENSG00000085733	CTTN	3	38.18	1.905	0.089176	0.43	122	1.45252459016393	89	0.849438202247191	4	10	5	1	10	5	1	0	0	0.0532234276278759
HGNC:14295	ENSG00000162105	SHANK2	7	649.664	5.55	8.4299e-07	0.458	21	2.11266666666667	84	2.35952380952381	19	6	3	1	8	4	1	0	0	0.0611863913304152
HGNC:2860	ENSG00000172893	DHCR7	11	24.675	1.479	3.949e-13	1.349	107	1.34182242990654	36	0.472222222222222	2	10	5	1	6	3	1	0	0	1.67585237810698e-05
HGNC:29832	ENSG00000172890	NADSYN1	11	70.998	2.121	1.2527e-16	0.939	105	1.41257142857143	85	0.621176470588235	3	0	0	0	5	3	1	0	0	0.000390231245447527
HGNC:23602	ENSG00000244411	KRTAP5-7	12	1.402	0.498	0.090951	1.894	4	1.761	40	0.52	0	0	0	0	0	0	0	0	0	0.0535660595763394
HGNC:23603	ENSG00000241233	KRTAP5-8	12	1.184	0.564	0.095069	1.886	2	1.545	7	0.285714285714286	0	0	0	0	0	0	0	0	0	0.0678534899650588
HGNC:23604	ENSG00000254997	KRTAP5-9	12	1.188	0.51	0.014981	1.933	6	0.797833333333333	8	0.25	0	0	0	0	7	4	1	0	0	0.000940452770104231
HGNC:23605	ENSG00000204572	KRTAP5-10	12	1.172	0.609	1.9223e-05	1.975	0	0	37	0.437837837837838	0	0	0	0	0	0	0	0	0	NA
HGNC:23606	ENSG00000204571	KRTAP5-11	16	21.498	0.471	0.38177	1.749	2	0.3695	36	0.405555555555556	0	0	0	0	0	0	0	0	0	0.059735360639886
HGNC:33203	ENSG00000214534	ZNF705E	22	7.503	0.903	NA	NA	3	1.13766666666667	0	0	0	0	0	0	0	0	0	1	NA	NA
HGNC:29966	ENSG00000184276	DEFB108B	22	4.51	0.222	0.001604	1.96	0	0	9	0.222222222222222	0	0	0	0	0	0	0	0	0	NA
HGNC:38058	ENSG00000225805	DEFB131B	22	6.108	0.213	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:21070	ENSG00000137522	RNF121	22	68.579	0.984	0.31902	0.487	109	1.51681651376147	102	2.84509803921569	2	3	2	1	4	2	1	0	0	0.122502392315285
HGNC:5987	ENSG00000137496	IL18BP	21	7.102	0.6	1.484e-08	1.819	106	1.86141509433962	109	2.85504587155963	10	8	4	1	3	2	1	0	0	0.000255916006452205
HGNC:8059	ENSG00000137497	NUMA1	17	77.829	6.348	1	0.217	130	1.71095384615385	90	0.962222222222222	21	0	0	0	9	5	1	0	1	0.116988165278283
HGNC:25033	ENSG00000284922	LRTOMT	17	30.451	0.876	6.9976e-05	1.202	130	1.71095384615385	0	0	4	0	0	0	1	1	1	0	0	0.00379507340049451
HGNC:55526	ENSG00000184154	LRRC51	17	16.558	0.579	NA	NA	0	0	103	1.59417475728155	0	0	0	0	0	0	0	0	NA	NA
HGNC:26068	ENSG00000149357	LAMTOR1	17	17.402	0.486	0.72085	0.557	127	1.50707086614173	13	0.369230769230769	3	5	3	1	8	4	1	0	0	0.0453633302669367
HGNC:55527	ENSG00000284844	TOMT	16	3.405	0.777	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:24531	ENSG00000110200	ANAPC15	16	6.402	0.573	0.29581	0.775	120	1.33508333333333	17	0.788235294117647	3	0	0	0	8	4	1	0	0	0.144961094700442
HGNC:3795	ENSG00000110203	FOLR3	16	25.021	0.738	0.015409	1.096	27	1.30081481481481	100	2.024	5	0	0	0	1	1	1	0	0	8.44422097999535e-05
HGNC:3791	ENSG00000110195	FOLR1	17	6.765	0.774	0.12642	0.652	39	2.01425641025641	109	2.27889908256881	9	9	5	1	10	5	1	0	0	0.000235023213428804
HGNC:3793	ENSG00000165457	FOLR2	17	5.349	0.768	5.4816e-06	1.424	16	1.598375	7	0.314285714285714	1	10	5	1	2	1	1	0	0	0.00466234213465694
HGNC:6080	ENSG00000165458	INPPL1	17	15.446	3.777	0.0023313	0.423	129	1.8605503875969	54	0.337037037037037	6	10	5	1	9	5	1	0	0	0.0624112872332381
HGNC:691	ENSG00000165462	PHOX2A	17	6.587	0.855	0.49018	0.796	7	2.55242857142857	67	0.653731343283582	5	4	2	1	4	2	1	1	0	0.119989952110392
HGNC:30664	ENSG00000162129	CLPB	16	149.185	2.139	0.00049945	0.536	128	1.7148828125	67	0.605970149253731	3	4	2	1	7	4	1	0	0	0.0106570310223567
HGNC:8777	ENSG00000186642	PDE2A	9	98.45	2.826	0.631	0.348	81	2.26933333333333	105	6.6647619047619	10	10	5	1	2	1	1	0	0	0.0883886152439149
HGNC:16925	ENSG00000186635	ARAP1	7	108.53	4.353	0.12294	0.353	129	3.0376976744186	59	0.501694915254237	11	7	4	1	8	4	1	0	0	0.0353618412386818
HGNC:10666	ENSG00000214530	STARD10	7	39.318	0.876	8.1718e-05	0.966	131	2.83053435114504	85	1.03764705882353	16	0	0	0	2	1	1	0	0	0.000227788235255695
HGNC:25464	ENSG00000168010	ATG16L2	8	29.268	1.86	4.6874e-16	1.08	129	2.63081395348837	104	2.00576923076923	2	9	5	1	2	1	1	0	0	0.000332604185430072
HGNC:29114	ENSG00000137478	FCHSD2	9	305.573	2.295	0.56618	0.366	127	1.81214960629921	109	5.02935779816514	14	4	2	1	6	3	1	0	0	0.0332954638830259
HGNC:8541	ENSG00000175591	P2RY2	9	24.146	1.134	0.084245	0.91	97	2.66225773195876	99	3.76161616161616	4	5	3	1	10	5	1	0	0	0.0270249973475372
HGNC:8543	ENSG00000171631	P2RY6	10	40.605	1.068	1.5307e-06	1.875	24	2.4255	90	3.44444444444444	11	0	0	0	10	5	1	0	0	2.46116465772081e-05
HGNC:21726	ENSG00000110237	ARHGEF17	9	61.112	6.192	0.98445	0.293	121	2.39166115702479	105	10.3904761904762	10	10	5	1	8	4	1	0	1	0.0544837084129531
HGNC:13764	ENSG00000054967	RELT	8	21.075	1.293	1.0729e-06	0.928	121	2.06435537190083	100	1.748	2	9	5	1	3	2	1	0	0	0.010800622325493
HGNC:28999	ENSG00000054965	FAM168A	13	197.702	0.735	0.98674	0.229	122	1.45320491803279	98	1.24285714285714	9	7	4	1	5	3	1	0	1	0.215992733143883
HGNC:19079	ENSG00000021300	PLEKHB1	12	16.641	0.732	0.00022133	0.993	38	2.47076315789474	109	3.20733944954128	15	10	5	1	4	2	1	0	0	0.00347324692589539
HGNC:9786	ENSG00000175582	RAB6A	13	85.499	0.627	0.95237	0.34	131	1.11261832061069	42	0.228571428571429	8	0	0	0	9	5	1	0	1	0.192865674304853
HGNC:16653	ENSG00000175581	MRPL48	12	77.261	0.639	0.004333	0.874	131	0.964206106870229	0	0	2	0	0	0	10	5	1	0	0	0.0160759353133044
HGNC:24604	ENSG00000181924	COA4	11	4.234	0.291	0.21335	1.482	131	1.31280152671756	12	0.233333333333333	1	5	3	1	2	1	1	0	0	0.0834131361467634
HGNC:25687	ENSG00000175575	PAAF1	11	54.415	1.182	6.0412e-11	1.214	131	1.31280152671756	59	1.22372881355932	1	0	0	0	8	4	1	0	0	0.0111812155544798
HGNC:30718	ENSG00000187726	DNAJB13	12	19.34	0.951	0.0028524	0.783	8	1.39675	108	6.38888888888889	1	0	0	0	9	5	1	0	0	0.0153680498289278
HGNC:12518	ENSG00000175567	UCP2	13	8.171	0.93	1.5497e-10	1.549	126	1.49875396825397	108	6.48333333333333	8	7	4	1	5	3	1	0	0	0.000244486143456567
HGNC:12519	ENSG00000175564	UCP3	15	8.808	0.939	9.5517e-10	1.737	41	2.30321951219512	57	1.25263157894737	2	3	2	1	5	3	1	0	0	0.00065208539010402
HGNC:24564	ENSG00000168014	C2CD3	13	158.492	7.062	4.4437e-19	0.644	113	1.4926017699115	90	0.908888888888889	11	0	0	0	10	5	1	0	0	0.00116825199141484
HGNC:30178	ENSG00000214517	PPME1	13	83.436	1.203	0.99904	0.193	113	1.4926017699115	61	1.46229508196721	4	5	3	1	8	4	1	0	1	0.312672301225653
HGNC:30135	ENSG00000149380	P4HA3	13	75.839	1.815	7.8011e-10	0.943	83	1.70795180722892	97	3.47216494845361	1	0	0	0	6	3	1	0	0	0.0100358504264744
HGNC:20898	ENSG00000165434	PGM2L1	11	68.117	1.869	0.02591	0.498	110	1.29854545454545	89	0.698876404494382	1	0	0	0	3	2	1	0	0	0.0272419041158881
HGNC:6243	ENSG00000175538	KCNE3	12	12.888	0.312	0.4682	1.492	87	1.43366666666667	85	0.964705882352941	3	0	0	0	3	2	1	0	0	0.0615425461503442
HGNC:37216	ENSG00000175536	LIPT2	12	3.205	0.696	0.62575	0.944	112	1.34917857142857	60	0.443333333333333	2	1	1	1	7	4	1	0	0	0.0611429699132056
HGNC:20932	ENSG00000077514	POLD3	12	175.266	1.401	0.99776	0.236	124	1.44361290322581	68	0.358823529411765	3	3	2	1	9	5	1	0	1	0.282018377700684
HGNC:24168	ENSG00000054938	CHRDL2	11	34.997	1.356	1.595e-06	0.888	7	2.61471428571429	17	0.352941176470588	6	5	3	1	3	2	1	0	0	0.00659137969803016
HGNC:26961	ENSG00000166439	RNF169	12	93.564	2.127	0.039503	0.55	116	1.41903448275862	86	0.532558139534884	1	3	2	1	6	3	1	0	0	0.0186175907733512
HGNC:18868	ENSG00000166435	XRRA1	13	141.461	2.403	8.3651e-09	0.783	89	1.45158426966292	67	0.429850746268657	2	0	0	0	1	1	1	0	0	0.00355288867771942
HGNC:28962	ENSG00000118363	SPCS2	13	29.772	0.774	0.92879	0.355	89	1.45158426966292	2	0.5	1	0	0	0	10	5	1	0	1	0.125067272862607
HGNC:7760	ENSG00000162139	NEU3	12	30.614	1.386	2.4425e-08	1.343	99	1.5240202020202	105	1.73904761904762	6	0	0	0	3	2	1	0	0	0.000800646095367056
HGNC:19620	ENSG00000171561	OR2AT4	12	15.123	0.963	0.0036632	1.618	2	0.2	84	2.75238095238095	0	0	0	0	4	2	1	0	0	0.0102851680013741
HGNC:10962	ENSG00000137491	SLCO2B1	12	105.986	2.13	1.1159e-05	0.667	60	2.24328333333333	88	5.47954545454545	11	10	5	1	1	1	1	0	0	0.0148447979204485
HGNC:44159	ENSG00000261594	TPBGL	13	2.93	1.149	0.43003	1.62	48	2.01835416666667	0	0	0	0	0	0	0	0	0	0	0	NA
HGNC:711	ENSG00000137486	ARRB1	14	91.583	1.257	0.99394	0.262	124	2.49104838709677	110	13.6781818181818	11	6	3	1	10	5	1	0	1	0.278143259660764
HGNC:10420	ENSG00000149273	RPS3	14	22.765	0.78	0.92	0.38	130	2.05193846153846	0	0	1	0	0	0	10	5	1	0	1	0.210693884419002
HGNC:26597	ENSG00000149243	KLHL35	14	10.81	1.752	2.3745e-15	1.898	111	2.15782882882883	106	1.3	5	0	0	0	2	1	1	0	0	0.000321039795438302
HGNC:28804	ENSG00000158555	GDPD5	11	91.301	1.818	0.00025041	0.602	120	2.27686666666667	102	2.67843137254902	4	5	3	1	2	1	1	0	0	0.0365949552146775
HGNC:1546	ENSG00000149257	SERPINH1	11	10.727	1.257	0.027553	0.746	127	1.79620472440945	108	3.77407407407407	7	0	0	0	9	5	1	0	0	0.0462789183619061
HGNC:6868	ENSG00000171533	MAP6	9	82.12	2.442	0.39507	0.568	62	2.22106451612903	107	3.68224299065421	10	6	3	1	8	4	1	0	0	0.181941495437574
HGNC:23248	ENSG00000166391	MOGAT2	10	15.12	1.005	0.010537	0.745	23	2.38326086956522	87	3.14712643678161	1	6	3	1	5	3	1	0	0	0.032679459128902
HGNC:16940	ENSG00000062282	DGAT2	9	42.023	1.167	8.3643e-12	1.247	123	2.29173983739837	107	4.03738317757009	4	10	5	1	3	2	1	0	0	0.000653750779941304
HGNC:12640	ENSG00000198382	UVRAG	9	329.021	2.1	0.98942	0.294	123	1.78128455284553	110	3.78181818181818	1	0	0	0	8	4	1	0	1	0.168186971340941
HGNC:12776	ENSG00000085741	WNT11	7	24.411	1.065	0.0064383	0.812	97	3.45692783505155	62	0.919354838709677	3	7	4	1	7	4	1	0	0	0.0793466142542662
HGNC:9440	ENSG00000137492	THAP12	6	31.234	2.286	0.96834	0.323	125	2.266632	81	0.54320987654321	2	0	0	0	4	2	1	1	1	0.141196392226204
HGNC:51239	ENSG00000179240	GVQW3	6	33.316	0.825	NA	NA	0	0	81	0.748148148148148	0	0	0	0	0	0	0	0	NA	NA
HGNC:18071	ENSG00000158636	EMSY	6	108.102	4.014	1	0.153	118	1.82056779661017	68	1.27941176470588	3	3	2	1	6	3	1	0	1	0.409085343408621
HGNC:4161	ENSG00000137507	LRRC32	10	13.223	1.989	0.001078	0.921	96	3.53425	110	7.10363636363636	6	8	4	1	2	1	1	0	0	0.0139961890508422
HGNC:28850	ENSG00000182704	TSKU	9	15.902	1.062	0.85418	0.474	99	2.75478787878788	110	10.58	5	0	0	0	3	2	1	0	0	0.135695491996818
HGNC:16066	ENSG00000078124	ACER3	10	165.938	0.825	0.87464	0.388	127	2.23827559055118	109	2.07706422018349	1	0	0	0	4	2	1	0	0	0.0254980371768651
HGNC:24141	ENSG00000198488	B3GNT6	8	7.578	1.155	1.093e-09	1.885	49	2.49524489795918	106	4.45094339622641	2	0	0	0	7	4	1	0	0	2.88160148974973e-05
HGNC:1482	ENSG00000149260	CAPN5	8	59.193	2.043	2.5197e-08	0.782	130	2.23390769230769	108	7.4537037037037	2	9	5	1	2	1	1	0	0	0.000228493799828641
HGNC:8136	ENSG00000254550	OMP	9	0.491	0.492	0.00040499	1.802	4	4.24075	108	4.4537037037037	0	0	0	0	2	1	1	0	0	5.74294252616858e-05
HGNC:7606	ENSG00000137474	MYO7A	9	86.994	6.648	1.6097e-38	0.848	86	2.96774418604651	107	4.15514018691589	4	9	5	1	6	3	1	0	0	0.00331737295701861
HGNC:24849	ENSG00000178795	GDPD4	8	85.129	1.872	2.7987e-13	1.109	35	2.44717142857143	91	1.45714285714286	0	0	0	0	0	0	0	0	0	0.00024253655804937
HGNC:8590	ENSG00000149269	PAK1	9	152.618	1.662	0.0013306	0.563	126	2.2123253968254	102	6.13725490196078	20	6	3	1	10	5	1	0	0	0.0371269112608483
HGNC:2080	ENSG00000074201	CLNS1A	10	122.858	0.714	0.081436	0.719	127	2.00126771653543	92	0.984782608695652	3	0	0	0	8	4	1	0	0	0.0363846800257019
HGNC:19940	ENSG00000178301	AQP11	12	20.965	0.816	0.00053022	1.347	118	1.92543220338983	95	0.968421052631579	3	0	0	0	1	1	1	0	0	0.000354860418180519
HGNC:18118	ENSG00000048649	RSF1	12	160.861	4.326	1	0.044	116	1.30063793103448	87	0.825287356321839	4	2	1	1	8	4	1	0	1	0.452464072343563
HGNC:30205	ENSG00000087884	AAMDC	12	97.323	0.507	2.2702e-06	1.838	116	1.30063793103448	46	0.365217391304348	3	0	0	0	2	1	1	0	0	0.000234961199155703
HGNC:25048	ENSG00000149262	INTS4	12	115.951	2.892	1.1349e-11	0.7	124	1.47012096774194	71	0.411267605633803	3	0	0	0	9	5	1	0	0	0.00649634079924599
HGNC:23295	ENSG00000151364	KCTD14	12	30.476	0.768	0.002183	1.771	60	2.49731666666667	64	0.778125	1	7	4	1	2	1	1	0	0	0.000115189538949391
HGNC:42956	ENSG00000259112	NDUFC2-KCTD14	13	62.894	0.405	0.65668	0.86	125	2.159736	89	1.59550561797753	1	0	0	0	0	0	0	0	0	0.0849703975135491
HGNC:11800	ENSG00000151365	THRSP	12	4.49	0.441	0.0029238	1.692	30	2.53413333333333	97	2.61649484536082	4	10	5	1	5	3	1	0	0	0.000141337732633242
HGNC:7706	ENSG00000151366	NDUFC2	13	11.565	0.36	0.68071	0.8	125	2.159736	92	2.00434782608696	2	0	0	0	9	5	1	0	0	0.0905509748114055
HGNC:23161	ENSG00000159063	ALG8	11	44.416	1.683	1.1804e-08	0.83	125	2.20248	109	1.48623853211009	1	2	1	1	5	3	1	0	0	0.000399494964915535
HGNC:27452	ENSG00000188997	KCTD21	11	17.377	0.783	0.0030552	1.678	130	2.17093076923077	99	2.2020202020202	1	0	0	0	2	1	1	0	0	0.000632817834146256
HGNC:20061	ENSG00000118369	USP35	11	26.42	3.057	5.4853e-07	0.724	130	2.17093076923077	69	0.8	3	8	4	1	2	1	1	0	0	0.00204659524139489
HGNC:14458	ENSG00000033327	GAB2	9	203.055	2.031	0.98325	0.304	8	4.627625	109	9.0954128440367	5	9	5	1	10	5	1	0	1	0.162123738567483
HGNC:26274	ENSG00000137513	NARS2	6	138.905	1.434	7.1092e-08	0.863	129	2.2212015503876	97	1.43505154639175	3	0	0	0	3	2	1	0	0	0.00948082302853244
HGNC:29945	ENSG00000149256	TENM4	0	788.2	8.31	1	0.173	95	2.25729473684211	79	2.98227848101266	11	1	1	1	1	1	1	0	1	0.119833562352713
HGNC:28512	ENSG00000182103	FAM181B	5	3.924	1.281	0.069368	1.494	60	1.9645	94	3.42765957446808	5	5	3	1	0	0	0	0	0	NA
HGNC:9344	ENSG00000137509	PRCP	6	147.648	1.554	8.7577e-12	1.152	113	1.3863982300885	83	1.87469879518072	9	5	3	1	5	3	1	0	0	0.00021926097450608
HGNC:26351	ENSG00000165490	DDIAS	6	58.302	2.997	2.338e-09	0.864	113	1.3863982300885	70	0.514285714285714	1	0	0	0	1	1	1	0	0	0.000201507131137485
HGNC:9770	ENSG00000137502	RAB30	6	98.79	0.612	0.92132	0.378	116	1.46708620689655	109	2.99449541284404	10	4	2	1	6	3	1	0	1	0.0953056197907828
HGNC:30097	ENSG00000165494	PCF11	6	30.463	5.061	1	0.04	102	1.00994117647059	99	3.1050505050505	3	0	0	0	10	5	1	0	1	0.45722131670636
HGNC:26752	ENSG00000137494	ANKRD42	6	66.982	1.584	2.1439e-10	1.229	114	1.19233333333333	83	0.563855421686747	3	0	0	0	2	1	1	0	0	0.000456782850132534
HGNC:28108	ENSG00000137500	CCDC90B	5	27.31	0.765	9.9297e-06	1.099	108	1.14725925925926	29	0.406896551724138	9	0	0	0	6	3	1	0	0	0.0407638251421202
HGNC:2901	ENSG00000150672	DLG2	7	2172.911	3.039	0.70796	0.338	18	3.47472222222222	7	0.228571428571429	39	2	1	1	9	5	1	0	0	0.0893526546833365
HGNC:30883	ENSG00000171204	TMEM126B	7	7.966	0.693	0.00018551	1.635	118	1.63933898305085	70	0.388571428571429	1	6	3	1	9	5	1	0	0	0.0147708347683475
HGNC:25382	ENSG00000171202	TMEM126A	7	8.58	0.588	0.002157	1.326	124	1.82397580645161	43	0.255813953488372	2	0	0	0	4	2	1	0	0	0.0120470937495231
HGNC:24905	ENSG00000137504	CREBZF	7	25.165	1.077	0.1003	0.861	125	1.711376	83	0.409638554216867	5	10	5	1	5	3	1	1	0	0.148415612937774
HGNC:26762	ENSG00000179071	CCDC89	7	2.347	1.125	7.8532e-05	1.179	72	2.215875	65	0.683076923076923	1	0	0	0	5	3	1	0	0	0.000297626728066001
HGNC:15585	ENSG00000137501	SYTL2	9	116.935	6.72	4.2572e-21	1.01	65	3.12664615384615	98	1.73673469387755	18	7	4	1	4	2	1	0	0	0.000492785340671294
HGNC:28535	ENSG00000150676	CCDC83	9	64.92	1.335	1.1628e-09	1.102	126	2.32281746031746	0	0	1	0	0	0	0	0	0	0	0	0.00105841279174725
HGNC:15514	ENSG00000073921	PICALM	10	112.706	1.959	0.99896	0.234	124	1.86325	110	8.48363636363636	8	9	5	1	10	5	1	0	1	0.26364941983731
HGNC:3188	ENSG00000074266	EED	6	34.06	1.506	0.99929	0.187	114	1.59556140350877	106	5.1188679245283	6	6	3	1	10	5	1	0	1	0.0687140790217446
HGNC:26938	ENSG00000149196	HIKESHI	7	43.732	0.594	0.52459	0.591	124	2.16335483870968	38	0.305263157894737	4	0	0	0	8	4	1	0	0	0.0566152187914962
HGNC:26281	ENSG00000149201	CCDC81	5	48.373	1.959	5.0855e-23	1.219	22	3.44504545454545	62	0.7	8	7	4	1	0	0	0	0	0	0.00126524042683782
HGNC:6985	ENSG00000151376	ME3	6	231.528	1.815	1.5112e-13	1.072	111	3.32705405405405	86	1.96744186046512	8	2	1	1	4	2	1	0	0	0.00139800073583568
HGNC:14370	ENSG00000150687	PRSS23	5	161.851	1.152	1.9421e-05	1.003	111	3.72803603603604	105	5.89142857142857	9	7	4	1	6	3	1	0	0	0.0441087783912046
HGNC:4042	ENSG00000174804	FZD4	3	9.716	1.614	0.96962	0.312	120	2.49556666666667	107	5.0785046728972	4	8	4	1	10	5	1	0	1	0.213215665375988
HGNC:26167	ENSG00000166575	TMEM135	3	290.98	1.377	0.7786	0.39	127	2.07366929133858	100	1.306	5	2	1	1	1	1	1	0	0	0.138089850679862
HGNC:9776	ENSG00000123892	RAB38	1	62.192	0.636	0.0019671	1.356	97	2.59567010309278	91	2.52967032967033	1	3	2	1	6	3	1	0	0	0.0229902762626401
HGNC:2528	ENSG00000109861	CTSC	1	94.615	1.392	1.1451e-07	1.035	129	2.29515503875969	88	4.15227272727273	5	0	0	0	9	5	1	0	0	0.00107980001706811
HGNC:4597	ENSG00000168959	GRM5	2	561.406	3.639	0.99872	0.254	1	1.935	27	0.385185185185185	3	0	0	0	10	5	1	0	1	0.363686549915253
HGNC:12442	ENSG00000077498	TYR	2	117.884	1.59	4.9861e-32	1.964	4	2.488	32	3.05625	2	0	0	0	3	2	1	0	0	0.000181664998667442
HGNC:7891	ENSG00000086991	NOX4	7	173.834	1.737	5.7555e-20	1.138	45	1.67077777777778	40	0.665	13	0	0	0	5	3	1	0	0	0.0139554096698459
HGNC:34228	ENSG00000214414	TRIM77	8	7.573	1.353	1.0217e-05	1.311	0	0	0	0	0	0	0	0	1	1	1	0	0	NA
HGNC:13431	ENSG00000168930	TRIM49	9	10.92	1.359	4.9111e-07	1.817	0	0	0	0	0	0	0	0	2	1	1	0	0	NA
HGNC:37147	ENSG00000189253	TRIM64B	9	6.735	1.35	1.0703e-05	1.302	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37665031983046e-05
HGNC:37217	ENSG00000233802	TRIM49D2	9	8.999	1.359	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:14663	ENSG00000204450	TRIM64	9	5.57	1.35	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:38877	ENSG00000204449	TRIM49C	8	10.919	1.359	0.00014152	1.699	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128119203485454
HGNC:14533	ENSG00000255009	UBTFL1	8	1.181	1.182	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:14526	ENSG00000077616	NAALAD2	8	61.379	2.223	1.4282e-20	1.09	46	1.18660869565217	51	0.576470588235294	3	3	2	1	1	1	1	0	0	0.00274800241465554
HGNC:14525	ENSG00000110172	CHORDC1	7	22.648	0.999	0.90164	0.375	81	0.898691358024691	67	0.608955223880597	3	0	0	0	6	3	1	0	1	0.105627142230528
HGNC:23112	ENSG00000165323	FAT3	0	671.655	13.77	0.99995	0.253	2	2.222	70	8.22	1	6	3	1	2	1	1	0	1	0.0748829887923797
HGNC:7464	ENSG00000134640	MTNR1B	2	15.415	1.089	0.00064771	1.293	4	5.9115	4	0.25	0	0	0	0	10	5	1	0	0	0.175333769579864
HGNC:19660	ENSG00000180773	SLC36A4	3	53.817	1.515	1.8141e-17	1.592	114	1.5250701754386	62	0.551612903225806	4	5	3	1	6	3	1	0	0	0.000333706987150863
HGNC:26344	ENSG00000165325	DEUP1	6	108.516	1.815	8.1904e-13	0.99	36	2.0595	43	0.683720930232558	3	0	0	0	6	3	1	0	0	0.000485441018167526
HGNC:29366	ENSG00000166004	CEP295	8	68.676	7.806	2.3569e-13	0.489	128	1.812140625	86	0.904651162790698	1	2	1	1	4	2	1	0	0	0.0145231646161783
