ENSGID	CHR	START	END	TSS	STRAND	NAME	TYPE
ENSG00000123395	12	52463030	52471279	52463030	+	ATG101	protein_coding
ENSG00000284791	12	52473488	52502039	52473488	+	SMIM41	protein_coding
ENSG00000167767	12	52562780	52585798	52585798	-	KRT80	protein_coding
ENSG00000135480	12	52626304	52645970	52626304	+	KRT7	protein_coding
ENSG00000170442	12	52643084	52702947	52643084	+	KRT86	protein_coding
ENSG00000205426	12	52679697	52685318	52685318	-	KRT81	protein_coding
ENSG00000170523	12	52708085	52715182	52715182	-	KRT83	protein_coding
ENSG00000135443	12	52753790	52761265	52761265	-	KRT85	protein_coding
ENSG00000161849	12	52771596	52779436	52779436	-	KRT84	protein_coding
ENSG00000161850	12	52787715	52800119	52800119	-	KRT82	protein_coding
ENSG00000170454	12	52817854	52828155	52828155	-	KRT75	protein_coding
ENSG00000185479	12	52840435	52845930	52845930	-	KRT6B	protein_coding
ENSG00000170465	12	52862300	52867589	52867589	-	KRT6C	protein_coding
ENSG00000205420	12	52880960	52887041	52887041	-	KRT6A	protein_coding
ENSG00000186081	12	52908359	52914314	52914314	-	KRT5	protein_coding
ENSG00000139648	12	52937693	52946929	52946929	-	KRT71	protein_coding
ENSG00000170484	12	52959566	52967627	52967627	-	KRT74	protein_coding
ENSG00000170486	12	52979373	52995322	52995322	-	KRT72	protein_coding
ENSG00000186049	12	53001354	53012343	53012343	-	KRT73	protein_coding
ENSG00000172867	12	53038342	53045995	53045995	-	KRT2	protein_coding
ENSG00000167768	12	53068520	53074191	53074191	-	KRT1	protein_coding
ENSG00000189182	12	53083410	53097308	53097308	-	KRT77	protein_coding
ENSG00000185069	12	53161939	53171129	53171129	-	KRT76	protein_coding
ENSG00000186442	12	53183469	53189901	53189901	-	KRT3	protein_coding
ENSG00000170477	12	53200333	53207900	53207900	-	KRT4	protein_coding
ENSG00000185640	12	53215192	53228095	53228095	-	KRT79	protein_coding
ENSG00000170423	12	53231588	53242876	53242876	-	KRT78	protein_coding
ENSG00000170421	12	53290971	53343738	53343738	-	KRT8	protein_coding
ENSG00000111057	12	53342655	53346690	53342655	+	KRT18	protein_coding
ENSG00000063046	12	53400066	53435999	53400066	+	EIF4B	protein_coding
ENSG00000111077	12	53440753	53458163	53440753	+	TNS2	protein_coding
ENSG00000167778	12	53458100	53473188	53473188	-	SPRYD3	protein_coding
ENSG00000167779	12	53491220	53496129	53491220	+	IGFBP6	protein_coding
ENSG00000167780	12	53497270	53518319	53497270	+	SOAT2	protein_coding
ENSG00000139631	12	53551447	53574709	53574709	-	CSAD	protein_coding
ENSG00000139651	12	53574488	53588926	53574488	+	ZNF740	protein_coding
ENSG00000139626	12	53585107	53601066	53601066	-	ITGB7	protein_coding
ENSG00000172819	12	53604351	53626764	53626764	-	RARG	protein_coding
ENSG00000283536	12	53635684	53636506	53635684	+	ENSG00000283536	protein_coding
ENSG00000182544	12	53645035	53648190	53645035	+	MFSD5	protein_coding
ENSG00000135476	12	53662083	53687422	53662083	+	ESPL1	protein_coding
ENSG00000123349	12	53689075	53693236	53689075	+	PFDN5	protein_coding
ENSG00000139637	12	53693479	53700961	53693479	+	MYG1	protein_coding
ENSG00000094914	12	53701240	53718648	53718648	-	AAAS	protein_coding
ENSG00000170374	12	53720359	53739099	53739099	-	SP7	protein_coding
ENSG00000185591	12	53773960	53810230	53773960	+	SP1	protein_coding
ENSG00000135409	12	53817639	53825456	53817639	+	AMHR2	protein_coding
ENSG00000205352	12	53835462	53840429	53835462	+	PRR13	protein_coding
ENSG00000197111	12	53845886	53874946	53845886	+	PCBP2	protein_coding
ENSG00000139625	12	53873453	53893847	53893847	-	MAP3K12	protein_coding
ENSG00000139546	12	53894705	53900215	53894705	+	TARBP2	protein_coding
ENSG00000139574	12	53900472	53901268	53901268	-	NPFF	protein_coding
ENSG00000267281	12	53900475	54019763	54019763	-	ATF7-NPFF	protein_coding
ENSG00000170653	12	53901640	54020194	54020194	-	ATF7	protein_coding
ENSG00000135390	12	54026510	54071192	54071192	-	ATP5MC2	protein_coding
ENSG00000012822	12	54102301	54121529	54121529	-	CALCOCO1	protein_coding
ENSG00000123364	12	54332615	54340328	54332615	+	HOXC13	protein_coding
ENSG00000123407	12	54348687	54352740	54348687	+	HOXC12	protein_coding
ENSG00000123388	12	54366910	54371427	54366910	+	HOXC11	protein_coding
ENSG00000180818	12	54378849	54384063	54378849	+	HOXC10	protein_coding
ENSG00000273049	12	54379629	54428672	54379629	+	ENSG00000273049	protein_coding
ENSG00000197757	12	54384408	54424607	54384408	+	HOXC6	protein_coding
ENSG00000180806	12	54388679	54397121	54388679	+	HOXC9	protein_coding
ENSG00000037965	12	54402769	54406553	54402769	+	HOXC8	protein_coding
ENSG00000198353	12	54410715	54449814	54410715	+	HOXC4	protein_coding
ENSG00000172789	12	54426834	54429145	54426834	+	HOXC5	protein_coding
ENSG00000123415	12	54515061	54582792	54582792	-	SMUG1	protein_coding
ENSG00000094916	12	54624726	54673917	54673917	-	CBX5	protein_coding
ENSG00000135486	12	54673977	54680872	54673977	+	HNRNPA1	protein_coding
ENSG00000123405	12	54685895	54694799	54694799	-	NFE2	protein_coding
ENSG00000111481	12	54694986	54745630	54694986	+	COPZ1	protein_coding
ENSG00000139572	12	54756229	54758271	54758271	-	GPR84	protein_coding
ENSG00000161642	12	54762917	54785082	54785082	-	ZNF385A	protein_coding
ENSG00000161638	12	54789045	54813050	54813050	-	ITGA5	protein_coding
ENSG00000170627	12	54849734	54867386	54867386	-	GTSF1	protein_coding
ENSG00000123338	12	54891536	54942027	54891536	+	NCKAP1L	protein_coding
ENSG00000123360	12	54943385	54973023	54943385	+	PDE1B	protein_coding
ENSG00000135447	12	54969171	54982443	54982443	-	PPP1R1A	protein_coding
ENSG00000135413	12	55024595	55028679	55028679	-	LACRT	protein_coding
ENSG00000161634	12	55038373	55042277	55042277	-	DCD	protein_coding
ENSG00000172551	12	55224302	55289792	55224302	+	MUCL1	protein_coding
ENSG00000135426	12	55341799	55378546	55378546	-	TESPA1	protein_coding
ENSG00000123307	12	55413758	55423801	55413758	+	NEUROD4	protein_coding
ENSG00000170605	12	55520190	55526534	55520190	+	OR9K2	protein_coding
ENSG00000179919	12	55614809	55615759	55614809	+	OR10A7	protein_coding
ENSG00000197706	12	55640982	55642086	55640982	+	OR6C74	protein_coding
ENSG00000188324	12	55687772	55690353	55690353	-	OR6C6	protein_coding
ENSG00000205330	12	55708127	55716148	55708127	+	OR6C1	protein_coding
ENSG00000205329	12	55723827	55726471	55723827	+	OR6C3	protein_coding
ENSG00000187857	12	55756759	55763063	55756759	+	OR6C75	protein_coding
ENSG00000205328	12	55794313	55795251	55794313	+	OR6C65	protein_coding
ENSG00000185821	12	55820038	55820976	55820038	+	OR6C76	protein_coding
ENSG00000179695	12	55837853	55847131	55837853	+	OR6C2	protein_coding
ENSG00000184954	12	55862984	55863922	55863922	-	OR6C70	protein_coding
ENSG00000205327	12	55886162	55887100	55886162	+	OR6C68	protein_coding
ENSG00000179626	12	55943386	55949616	55943386	+	OR6C4	protein_coding
ENSG00000179615	12	55966252	55969396	55966252	+	OR2AP1	protein_coding
ENSG00000175398	12	56030676	56031617	56030676	+	OR10P1	protein_coding
ENSG00000170439	12	56075520	56078395	56075520	+	TMT1B	protein_coding
ENSG00000135424	12	56078352	56110188	56110188	-	ITGA7	protein_coding
ENSG00000258311	12	56109820	56118487	56109820	+	ENSG00000258311	protein_coding
ENSG00000135441	12	56109822	56113871	56109822	+	BLOC1S1	protein_coding
ENSG00000135437	12	56114151	56118489	56114151	+	RDH5	protein_coding
ENSG00000135404	12	56119107	56123491	56123491	-	CD63	protein_coding
ENSG00000135414	12	56136906	56151048	56136906	+	GDF11	protein_coding
ENSG00000205323	12	56146247	56211508	56211508	-	SARNP	protein_coding
ENSG00000257390	12	56151059	56221330	56221330	-	ENSG00000257390	protein_coding
ENSG00000123353	12	56211825	56215663	56211825	+	ORMDL2	protein_coding
ENSG00000135392	12	56214744	56224608	56224608	-	DNAJC14	protein_coding
ENSG00000123342	12	56229217	56236750	56236750	-	MMP19	protein_coding
ENSG00000170473	12	56295197	56326402	56326402	-	PYM1	protein_coding
ENSG00000065357	12	56321103	56347811	56321103	+	DGKA	protein_coding
ENSG00000185664	12	56347889	56367101	56367101	-	PMEL	protein_coding
ENSG00000123374	12	56360565	56366573	56360565	+	CDK2	protein_coding
ENSG00000111540	12	56367697	56390467	56367697	+	RAB5B	protein_coding
ENSG00000139531	12	56390964	56400425	56390964	+	SUOX	protein_coding
ENSG00000123411	12	56401443	56432219	56401443	+	IKZF4	protein_coding
ENSG00000197728	12	56435135	56438481	56435135	+	RPS26	protein_coding
ENSG00000065361	12	56470583	56497289	56470583	+	ERBB3	protein_coding
ENSG00000257411	12	56495115	56503073	56495115	+	ENSG00000257411	protein_coding
ENSG00000170515	12	56498321	56507694	56498321	+	PA2G4	protein_coding
ENSG00000229117	12	56510374	56511751	56510374	+	RPL41	protein_coding
ENSG00000139641	12	56512034	56538458	56512034	+	ESYT1	protein_coding
ENSG00000135482	12	56512044	56521298	56512044	+	ZC3H10	protein_coding
ENSG00000196465	12	56546040	56553431	56546040	+	MYL6B	protein_coding
ENSG00000092841	12	56552130	56557280	56552130	+	MYL6	protein_coding
ENSG00000139613	12	56556143	56583351	56583351	-	SMARCC2	protein_coding
ENSG00000181852	12	56595963	56615717	56615717	-	RNF41	protein_coding
ENSG00000139579	12	56615799	56623638	56615799	+	NABP2	protein_coding
ENSG00000139540	12	56623833	56631630	56623833	+	SLC39A5	protein_coding
ENSG00000139645	12	56631591	56652168	56652168	-	ANKRD52	protein_coding
ENSG00000135469	12	56660674	56664750	56660674	+	COQ10A	protein_coding
ENSG00000062485	12	56665483	56694175	56694175	-	CS	protein_coding
ENSG00000144785	12	56679700	56709843	56709843	-	ENSG00000144785	protein_coding
ENSG00000257727	12	56703626	56709903	56709903	-	CNPY2	protein_coding
ENSG00000135473	12	56710007	56727837	56727837	-	PAN2	protein_coding
ENSG00000110944	12	56727958	56734194	56727958	+	IL23A	protein_coding
ENSG00000170581	12	56735381	56753987	56753987	-	STAT2	protein_coding
ENSG00000175336	12	56754352	56756641	56756641	-	APOF	protein_coding
ENSG00000111602	12	56810147	56843210	56843210	-	TIMELESS	protein_coding
ENSG00000135517	12	56843286	56862950	56862950	-	MIP	protein_coding
ENSG00000285528	12	56843484	56881954	56881954	-	ENSG00000285528	protein_coding
ENSG00000176422	12	56862362	56873492	56862362	+	SPRYD4	protein_coding
ENSG00000135423	12	56864728	56882198	56882198	-	GLS2	protein_coding
ENSG00000076067	12	56915604	56989977	56915604	+	RBMS2	protein_coding
ENSG00000076108	12	56989380	57030600	57030600	-	BAZ2A	protein_coding
ENSG00000110955	12	57031959	57039768	57039768	-	ATP5F1B	protein_coding
ENSG00000110958	12	57057125	57082192	57082192	-	PTGES3	protein_coding
ENSG00000196531	12	57106089	57125412	57125412	-	NACA	protein_coding
ENSG00000285625	12	57108396	57135319	57135319	-	ENSG00000285625	protein_coding
ENSG00000198056	12	57124222	57146158	57146158	-	PRIM1	protein_coding
ENSG00000025423	12	57145945	57181574	57145945	+	HSD17B6	protein_coding
ENSG00000170426	12	57316917	57328192	57328192	-	SDR9C7	protein_coding
ENSG00000139547	12	57345215	57353158	57353158	-	RDH16	protein_coding
ENSG00000166856	12	57388276	57392231	57388276	+	GPR182	protein_coding
ENSG00000166860	12	57392620	57400330	57400330	-	ZBTB39	protein_coding
ENSG00000166863	12	57403784	57422667	57422667	-	TAC3	protein_coding
ENSG00000166866	12	57422301	57444982	57444982	-	MYO1A	protein_coding
ENSG00000166881	12	57449426	57481846	57481846	-	NEMP1	protein_coding
ENSG00000166886	12	57482826	57489259	57482826	+	NAB2	protein_coding
ENSG00000166888	12	57489191	57525922	57525922	-	STAT6	protein_coding
ENSG00000123384	12	57522266	57607144	57522266	+	LRP1	protein_coding
ENSG00000182379	12	57610577	57620232	57610577	+	NXPH4	protein_coding
ENSG00000182199	12	57623356	57628718	57623356	+	SHMT2	protein_coding
ENSG00000185633	12	57628686	57634498	57634498	-	NDUFA4L2	protein_coding
ENSG00000185482	12	57637236	57644971	57644971	-	STAC3	protein_coding
ENSG00000258830	12	57643392	57690267	57690267	-	ENSG00000258830	protein_coding
ENSG00000179912	12	57647545	57824826	57824826	-	R3HDM2	protein_coding
ENSG00000175189	12	57828567	57845845	57828567	+	INHBC	protein_coding
ENSG00000139269	12	57846106	57853063	57846106	+	INHBE	protein_coding
ENSG00000111087	12	57853568	57866051	57853568	+	GLI1	protein_coding
ENSG00000123329	12	57866047	57882597	57882597	-	ARHGAP9	protein_coding
ENSG00000166986	12	57869228	57911352	57869228	+	MARS1	protein_coding
ENSG00000175197	12	57910371	57915520	57915520	-	DDIT3	protein_coding
ENSG00000285133	12	57911495	57914263	57914263	-	ENSG00000285133	protein_coding
ENSG00000166987	12	57914493	57923931	57914493	+	MBD6	protein_coding
ENSG00000175203	12	57923416	57941007	57941007	-	DCTN2	protein_coding
ENSG00000155980	12	57939809	57980416	57939809	+	KIF5A	protein_coding
ENSG00000166908	12	57984957	57997201	57984957	+	PIP4K2C	protein_coding
ENSG00000178498	12	57998405	58003587	57998405	+	DTX3	protein_coding
ENSG00000240771	12	58003963	58011028	58003963	+	ARHGEF25	protein_coding
ENSG00000287908	12	58009063	58019908	58009063	+	ENSG00000287908	protein_coding
ENSG00000135454	12	58017192	58027022	58027022	-	B4GALNT1	protein_coding
ENSG00000135506	12	58087624	58122125	58087624	+	OS9	protein_coding
ENSG00000135439	12	58117544	58135940	58135940	-	AGAP2	protein_coding
ENSG00000135452	12	58131796	58144002	58131796	+	TSPAN31	protein_coding
ENSG00000135446	12	58141510	58149796	58149796	-	CDK4	protein_coding
ENSG00000139266	12	58148886	58154194	58148886	+	MARCHF9	protein_coding
ENSG00000111012	12	58156117	58162769	58162769	-	CYP27B1	protein_coding
ENSG00000037897	12	58162254	58165902	58165902	-	METTL1	protein_coding
ENSG00000123427	12	58165275	58176324	58165275	+	EEF1AKMT3	protein_coding
ENSG00000257921	12	58166443	58191337	58166443	+	ENSG00000257921	protein_coding
ENSG00000123297	12	58176544	58201854	58176544	+	TSFM	protein_coding
ENSG00000135407	12	58191159	58212517	58212517	-	AVIL	protein_coding
ENSG00000175215	12	58213710	58240512	58240512	-	CTDSP2	protein_coding
ENSG00000166896	12	58299822	58352931	58299822	+	ATP23	protein_coding
ENSG00000139263	12	59265931	59314285	59314285	-	LRIG3	protein_coding
ENSG00000118596	12	59989810	60183636	59989810	+	SLC16A7	protein_coding
ENSG00000198673	12	62102054	62672931	62672931	-	TAFA2	protein_coding
ENSG00000135655	12	62654119	62811211	62654119	+	USP15	protein_coding
ENSG00000061987	12	62860597	62994256	62860597	+	MON2	protein_coding
ENSG00000111110	12	63037774	63328930	63328930	-	PPM1H	protein_coding
ENSG00000166148	12	63536539	63544981	63544981	-	AVPR1A	protein_coding
ENSG00000177990	12	63952693	64062719	64062719	-	DPY19L2	protein_coding
ENSG00000118600	12	64173613	64203572	64173613	+	RXYLT1	protein_coding
ENSG00000196935	12	64237541	64555997	64237541	+	SRGAP1	protein_coding
ENSG00000174206	12	64580096	64616076	64616076	-	KICS2	protein_coding
ENSG00000185306	12	64658542	64784538	64784538	-	C12orf56	protein_coding
ENSG00000184575	12	64798172	64844905	64798172	+	XPOT	protein_coding
ENSG00000183735	12	64845870	64895894	64845870	+	TBK1	protein_coding
ENSG00000153179	12	64900781	65091344	64900781	+	RASSF3	protein_coding
ENSG00000135677	12	65107225	65153211	65153211	-	GNS	protein_coding
ENSG00000111490	12	65153264	65274813	65153264	+	TBC1D30	protein_coding
ENSG00000288591	12	65153276	65371289	65153276	+	ENSG00000288591	protein_coding
ENSG00000156076	12	65444406	65515085	65515085	-	WIF1	protein_coding
ENSG00000174106	12	65563363	65642135	65563363	+	LEMD3	protein_coding
ENSG00000174099	12	65672423	65885210	65672423	+	MSRB3	protein_coding
ENSG00000149948	12	66218240	66360071	66218240	+	HMGA2	protein_coding
ENSG00000139233	12	66510335	66524530	66524530	-	LLPH	protein_coding
ENSG00000228144	12	66517697	66563765	66563765	-	ENSG00000228144	protein_coding
ENSG00000155957	12	66529626	66563807	66563807	-	TMBIM4	protein_coding
ENSG00000090376	12	66582975	66648402	66582975	+	IRAK3	protein_coding
ENSG00000127311	12	66696273	66737423	66696273	+	HELB	protein_coding
ENSG00000155974	12	66741211	67462942	67462942	-	GRIP1	protein_coding
ENSG00000111530	12	67663138	67713733	67663138	+	CAND1	protein_coding
ENSG00000127334	12	68042118	68059186	68042118	+	DYRK2	protein_coding
ENSG00000111537	12	68548548	68553520	68553520	-	IFNG	protein_coding
ENSG00000111536	12	68595129	68619590	68619590	-	IL26	protein_coding
ENSG00000127318	12	68642022	68647384	68647384	-	IL22	protein_coding
ENSG00000111554	12	68666223	68726161	68726161	-	MDM1	protein_coding
ENSG00000127314	12	69004635	69065681	69004635	+	RAP1B	protein_coding
ENSG00000111581	12	69080731	69139589	69080731	+	NUP107	protein_coding
ENSG00000175782	12	69139905	69187744	69139905	+	SLC35E3	protein_coding
ENSG00000135679	12	69201957	69239324	69201957	+	MDM2	protein_coding
ENSG00000135678	12	69235977	69365350	69365350	-	CPM	protein_coding
ENSG00000111605	12	69633349	69668138	69633349	+	CPSF6	protein_coding
ENSG00000090382	12	69742161	69748014	69742161	+	LYZ	protein_coding
ENSG00000127337	12	69753490	69784650	69753490	+	YEATS4	protein_coding
ENSG00000166225	12	69864129	69973573	69864129	+	FRS2	protein_coding
ENSG00000166226	12	69979206	69995350	69979206	+	CCT2	protein_coding
ENSG00000198812	12	70002344	70004687	70004687	-	LRRC10	protein_coding
ENSG00000127325	12	70037140	70093256	70093256	-	BEST3	protein_coding
ENSG00000127328	12	70132640	70216984	70132640	+	RAB3IP	protein_coding
ENSG00000258052	12	70195449	70249143	70195449	+	ENSG00000258052	protein_coding
ENSG00000166268	12	70219007	70352877	70219007	+	MYRFL	protein_coding
ENSG00000111596	12	70636782	70748773	70636782	+	CNOT2	protein_coding
ENSG00000135643	12	70760070	70828072	70760070	+	KCNMB4	protein_coding
ENSG00000127329	12	70909650	71031220	71031220	-	PTPRB	protein_coding
ENSG00000153233	12	71031853	71314518	71314518	-	PTPRR	protein_coding
ENSG00000127324	12	71518865	71835678	71835678	-	TSPAN8	protein_coding
ENSG00000139292	12	71833578	71980090	71833578	+	LGR5	protein_coding
ENSG00000133858	12	72003379	72061505	72061505	-	ZFC3H1	protein_coding
ENSG00000173451	12	72058081	72074424	72058081	+	THAP2	protein_coding
ENSG00000258064	12	72067984	72092748	72067984	+	ENSG00000258064	protein_coding
ENSG00000139291	12	72079862	72098827	72079862	+	TMEM19	protein_coding
ENSG00000080371	12	72148643	72194066	72148643	+	RAB21	protein_coding
ENSG00000121749	12	72233487	72321028	72233487	+	TBC1D15	protein_coding
ENSG00000139287	12	72332625	72580398	72332625	+	TPH2	protein_coding
ENSG00000072657	12	72481046	73064538	72481046	+	TRHDE	protein_coding
ENSG00000253719	12	74931615	74939210	74931615	+	ATXN7L3B	protein_coding
ENSG00000166006	12	75433857	75603619	75603619	-	KCNC2	protein_coding
ENSG00000180881	12	75669759	75784708	75784708	-	CAPS2	protein_coding
ENSG00000173401	12	75728450	75764340	75728450	+	GLIPR1L1	protein_coding
ENSG00000180481	12	75784869	75826468	75784869	+	GLIPR1L2	protein_coding
ENSG00000139278	12	75874533	75897643	75874533	+	GLIPR1	protein_coding
ENSG00000111615	12	75884643	75905416	75905416	-	KRR1	protein_coding
ENSG00000139289	12	76419227	76425556	76425556	-	PHLDA1	protein_coding
ENSG00000187109	12	76430365	76478515	76478515	-	NAP1L1	protein_coding
ENSG00000179941	12	76738254	76742195	76742195	-	BBS10	protein_coding
ENSG00000091039	12	76745577	76953589	76953589	-	OSBPL8	protein_coding
ENSG00000186908	12	77157883	77247476	77157883	+	ZDHHC17	protein_coding
ENSG00000175183	12	77252489	77272803	77272803	-	CSRP2	protein_coding
ENSG00000165891	12	77415028	77459349	77459349	-	E2F7	protein_coding
ENSG00000067798	12	77718421	78606790	77718421	+	NAV3	protein_coding
